procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 173904  31552 317164    0    0     0     0   11   15  0  0 100  0
 0  0      0 173904  31552 317164    0    0     0     0   10   13  0  0 100  0
 0  0      0 173904  31552 317164    0    0     0     0   10   14  0  0 100  0
 0  0      0 173904  31552 317164    0    0     0     0    9   13  0  0 100  0
 0  0      0 173904  31552 317164    0    0     0     0   11   15  0  1 99  0
 0  0      0 173904  31560 317164    0    0     0    16   12   21  0  0 100  0
 0  0      0 173904  31560 317164    0    0     0     0    9   11  0  0 100  0
 0  0      0 173904  31560 317164    0    0     0     0    9   15  0  0 100  0
 0  0      0 173904  31560 317164    0    0     0     0   10   15  0  0 100  0
 0  0      0 173904  31560 317164    0    0     0     0   10   15  0  0 100  0
 0  0      0 173904  31560 317164    0    0     0     0    9   11  0  0 100  0
 0  0      0 173904  31568 317164    0    0     0    16   12   21  0  0 98  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 173904  31568 317164    0    0     0     0   11   23  0  0 100  0
 0  0      0 173904  31568 317168    0    0     0     0   11   15  0  0 100  0
 0  0      0 173904  31568 317168    0    0     0     8   12   15  0  0 100  0
 0  0      0 173904  31568 317168    0    0     0     0    8   13  0  0 100  0
 0  0      0 173904  31568 317168    0    0     0     0    9   13  0  0 100  0
 0  0      0 173904  31576 317168    0    0     0    16   12   21  0  0 100  0
 0  0      0 173904  31576 317168    0    0     0     0    9   11  0  1 99  0
 0  0      0 173904  31576 317168    0    0     0     0    9   15  0  0 100  0
 0  0      0 173904  31576 317168    0    0     0     0   10   15  0  0 100  0
 0  0      0 173904  31576 317168    0    0     0     0    9   13  0  0 100  0
 0  0      0 173904  31576 317168    0    0     0     0   10   11  0  0 100  0
 0  0      0 173904  31584 317168    0    0     0    12   10   19  0  0 99  1
 0  0      0 173904  31584 317168    0    0     0     4   12   15  0  0 100  0
 0  0      0 173904  31584 317168    0    0     0     0    9   13  0  0 100  0
 0  0      0 173904  31584 317168    0    0     0     0    9   13  0  0 100  0
 0  0      0 173904  31584 317168    0    0     0     0    8   13  0  0 100  0
 0  0      0 173904  31584 317168    0    0     0     0   10   15  0  0 100  0
 0  0      0 173904  31592 317168    0    0     0    24   13   23  0  0 99  1
 0  0      0 173904  31592 317168    0    0     0     0    8   11  0  0 100  0
 0  0      0 173904  31592 317168    0    0     0     0   10   13  1  0 99  0
 0  0      0 173904  31592 317168    0    0     0     0   11   15  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 173904  31592 317168    0    0     0     0   11   25  0  0 100  0
 0  0      0 173904  31592 317168    0    0     0     0   10   13  0  0 100  0
 0  0      0 173780  31600 317168    0    0     0    16   11   21  0  0 99  1
 0  0      0 173780  31600 317168    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31600 317168    0    0     0     0   13   17  0  0 100  0
 0  0      0 173780  31600 317168    0    0     0     0   11   12  0  1 99  0
 0  0      0 173780  31600 317168    0    0     0     0    9   15  0  0 100  0
 0  0      0 173780  31600 317168    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31608 317168    0    0     0    16   12   21  0  0 100  0
 0  0      0 173780  31608 317168    0    0     0     0    8   11  0  0 100  0
 0  0      0 173780  31608 317168    0    0     0     0    8   13  0  0 100  0
 0  0      0 173780  31608 317168    0    0     0     0   12   20  0  0 100  0
 0  0      0 173780  31608 317168    0    0     0     0   10   13  0  0 100  0
 0  0      0 173780  31608 317168    0    0     0     0    8   11  0  0 100  0
 0  0      0 173780  31616 317168    0    0     0    16   11   21  0  0 99  1
 0  0      0 173780  31616 317168    0    0     0     0    9   15  0  0 100  0
 0  0      0 173780  31616 317168    0    0     0     8   12   15  0  0 100  0
 0  0      0 173780  31616 317168    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31616 317168    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31616 317168    0    0     0     0   11   13  0  0 100  0
 0  0      0 173780  31624 317168    0    0     0    16   12   21  0  0 99  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 173780  31624 317168    0    0     0     0   12   23  0  0 100  0
 0  0      0 173780  31624 317168    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31624 317168    0    0     0     0   10   15  0  0 100  0
 0  0      0 173780  31624 317168    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31624 317168    0    0     0     0   10   11  0  0 100  0
 0  0      0 173780  31632 317172    0    0     0    20   13   25  0  0 99  1
 0  0      0 173780  31632 317172    0    0     0     0   10   15  0  0 100  0
 0  0      0 173780  31632 317172    0    0     0     0   11   13  0  0 100  0
 0  0      0 173780  31632 317172    0    0     0     0   10   13  0  0 100  0
 0  0      0 173780  31632 317172    0    0     0     0    8   13  0  0 100  0
 0  0      0 173780  31640 317164    0    0     0    24   14   23  0  0 99  1
 0  0      0 173780  31640 317172    0    0     0     0   10   13  0  1 99  0
 0  0      0 173780  31640 317172    0    0     0     0    8   11  0  0 100  0
 0  0      0 173780  31640 317172    0    0     0     0   10   15  0  0 100  0
 0  0      0 173780  31640 317172    0    0     0     0   11   16  0  0 100  0
 0  0      0 173780  31640 317172    0    0     0     0   13   17  0  0 100  0
 0  0      0 173780  31648 317164    0    0     0    16   11   19  0  0 100  0
 0  0      0 173780  31648 317172    0    0     0     0    8   13  0  0 100  0
 0  0      0 173780  31648 317172    0    0     0     0   10   13  0  0 100  0
 0  0      0 173780  31648 317172    0    0     0     0   10   13  0  0 100  0
 0  0      0 173780  31648 317172    0    0     0     0   10   16  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  2      0 173780  31652 317168    0    0     0    12   11   27  0  0 100  0
 0  0      0 173780  31656 317164    0    0     0     4   14   19  0  0 99  1
 0  0      0 173780  31656 317172    0    0     0     0   10   13  0  0 100  0
 0  0      0 173780  31656 317172    0    0     0     0   10   11  0  0 100  0
 0  0      0 173780  31656 317172    0    0     0     0    9   17  0  0 100  0
 0  0      0 173780  31656 317172    0    0     0     0   10   15  0  0 100  0
 0  0      0 173780  31664 317172    0    0     0    16   13   21  0  0 100  0
 0  0      0 173780  31664 317172    0    0     0     0   11   11  0  0 100  0
 0  0      0 173780  31664 317172    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31664 317172    0    0     0     8   12   15  0  0 100  0
 0  0      0 173780  31664 317172    0    0     0     0   10   13  1  0 99  0
 0  0      0 173780  31664 317172    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31672 317172    0    0     0    16   11   21  0  0 99  1
 0  0      0 173780  31672 317172    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31672 317172    0    0     0     0   10   17  0  0 100  0
 0  0      0 173780  31672 317172    0    0     0     0    8   11  0  0 100  0
 0  0      0 173780  31672 317172    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31672 317172    0    0     0     0   12   15  0  1 99  0
 0  0      0 173780  31680 317172    0    0     0    16   13   21  0  0 99  1
 0  0      0 173780  31680 317172    0    0     0     4   10   14  0  0 100  0
 0  0      0 173780  31680 317172    0    0     0     0    9   13  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 173780  31680 317172    0    0     0     0   10   23  0  0 100  0
 0  0      0 173780  31680 317172    0    0     0     0   15   17  0  1 99  0
 0  0      0 173780  31680 317172    0    0     0     0   10   12  0  1 99  0
 0  0      0 173780  31688 317172    0    0     0    16   13   23  0  0 100  0
 0  0      0 173780  31688 317172    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31688 317172    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31688 317172    0    0     0     0    8   11  0  0 100  0
 0  0      0 173780  31688 317172    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31688 317172    0    0     0     0   11   18  0  0 100  0
 0  0      0 173780  31696 317172    0    0     0    16   14   29  0  0 99  1
 0  0      0 173780  31696 317172    0    0     0     0    8   11  0  0 100  0
 0  0      0 173780  31696 317176    0    0     0     0    8   13  0  0 100  0
 0  0      0 173780  31696 317176    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31696 317176    0    0     0     0   10   17  0  0 100  0
 0  0      0 173780  31696 317176    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31704 317176    0    0     0    16   12   21  0  0 99  1
 0  0      0 173780  31704 317176    0    0     0     0   11   13  0  0 100  0
 0  0      0 173780  31704 317176    0    0     0     0   10   13  0  0 100  0
 0  0      0 173780  31704 317176    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31704 317176    0    0     0     0    8   13  0  0 100  0
 0  0      0 173780  31704 317176    0    0     0     0   10   15  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 173780  31712 317176    0    0     0    12   11   29  0  0 100  0
 0  0      0 173780  31712 317176    0    0     0     0   12   11  0  0 100  0
 0  0      0 173780  31712 317176    0    0     0     0   10   15  0  1 99  0
 0  0      0 173780  31712 317176    0    0     0     0   10   15  0  0 100  0
 0  0      0 173780  31712 317176    0    0     0     0    9   13  0  0 100  0
 0  0      0 173780  31712 317176    0    0     0     0    9   13  0  0 100  0
 0  0      0 173656  31720 317176    0    0     0    12   11   19  0  0 99  1
 0  0      0 173656  31720 317176    0    0     0     0   10   17  0  0 100  0
 0  0      0 173656  31720 317176    0    0     0     0   11   13  0  0 100  0
 0  0      0 173656  31720 317176    0    0     0     0    8   11  0  0 100  0
 0  0      0 173656  31720 317176    0    0     0     0    9   15  0  0 100  0
 0  0      0 173656  31720 317176    0    0     0     0   11   15  0  0 100  0
 0  0      0 173656  31728 317176    0    0     0    16   14   21  0  0 99  1
 0  0      0 173656  31728 317176    0    0     0     0    8   11  0  0 100  0
 0  0      0 173656  31728 317176    0    0     0     0    8   13  0  0 100  0
 0  0      0 173656  31728 317176    0    0     0     0   10   13  0  1 99  0
 0  0      0 173656  31728 317176    0    0     0     0    9   13  0  0 100  0
 0  0      0 173656  31736 317168    0    0     0    24   13   22  0  0 100  0
 0  0      0 173656  31736 317176    0    0     0     0    8   15  0  0 100  0
 0  0      0 173656  31736 317176    0    0     0     0   10   13  0  0 100  0
 0  0      0 173656  31736 317176    0    0     0     0   11   13  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 173656  31736 317176    0    0     0     0   10   21  0  0 100  0
 0  0      0 173656  31736 317176    0    0     0     0   10   15  0  0 100  0
 0  0      0 173656  31744 317168    0    0     0    16   13   25  0  0 99  1
 0  0      0 173656  31744 317176    0    0     0     0    9   13  0  0 100  0
 0  0      0 173656  31744 317176    0    0     0     0    8   11  0  0 100  0
 0  0      0 173656  31744 317176    0    0     0     0    8   13  0  0 100  0
 0  0      0 173656  31744 317176    0    0     0     0   12   15  0  0 100  0
 0  0      0 173656  31744 317176    0    0     0     0   10   13  0  0 100  0
 0  0      0 173656  31752 317168    0    0     0    16   13   21  0  0 99  1
 0  0      0 173656  31752 317176    0    0     0     0    8   13  0  0 100  0
 0  0      0 173656  31752 317176    0    0     0     0   10   13  0  0 100  0
 0  0      0 173656  31752 317176    0    0     0     0   10   15  0  0 100  0
 0  0      0 173656  31752 317176    0    0     0     0    8   13  0  0 100  0
 0  0      0 173656  31752 317176    0    0     0     0    9   13  0  0 100  0
 0  0      0 173656  31760 317168    0    0     0    16   14   23  0  0 100  0
 0  0      0 173656  31760 317176    0    0     0     0   10   13  0  0 100  0
 0  0      0 173656  31760 317176    0    0     0     8   11   13  0  0 100  0
 0  0      0 173656  31760 317180    0    0     0     0    9   15  0  0 100  0
 0  0      0 173656  31760 317180    0    0     0     0   10   13  0  0 100  0
 0  0      0 173656  31760 317180    0    0     0     0   11   17  0  1 99  0
 0  0      0 173656  31768 317172    0    0     0    16   14   19  0  0 99  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 173656  31768 317180    0    0     0     0   11   25  0  0 100  0
 0  0      0 173656  31768 317180    0    0     0     0   12   13  0  0 100  0
 0  0      0 173656  31768 317180    0    0     0     0   10   13  0  0 100  0
 0  0      0 173656  31768 317180    0    0     0     0    8   11  0  0 100  0
 0  0      0 173656  31768 317180    0    0     0     0    8   13  0  0 100  0
 0  0      0 173656  31776 317172    0    0     0    16   17   26  0  0 99  1
 0  0      0 173656  31776 317180    0    0     0     0    9   15  0  0 100  0
 0  0      0 173656  31776 317180    0    0     0     0    8   11  0  0 100  0
 0  0      0 173656  31776 317180    0    0     0     0    9   13  0  0 100  0
 0  0      0 173656  31776 317180    0    0     0     0   10   13  0  0 100  0
